facility,year,month,incoming_ton,incineration_ton,operation_rate,lng_nm3,electricity_kwh,prev_month_incoming_ton,prev_2month_avg_incoming_ton,prev_3month_avg_incoming_ton,same_month_last_year_incoming_ton,incineration_rate,same_month_past_avg_incineration_rate
마포,2019,1,18426.4,17696.3,76.11,805.0,1672843.0,17615.1,15897.849999999999,15926.766666666668,16846.232,0.9603775018451786,1.1332935977958676
마포,2019,2,15478.0,13150.4,74.17,29957.0,1425648.0,18426.4,18020.75,16740.7,16837.185999999998,0.8496188138002325,1.0517759046973716
마포,2019,3,14406.3,16650.5,71.62,2499.0,1676367.0,15478.0,16952.2,17173.166666666668,19321.646,1.1557790688795875,0.99826717336289
마포,2019,4,10692.6,10200.8,72.75,31025.0,1303878.0,14406.3,14942.15,16103.566666666668,14633.713999999998,0.954005573948338,1.058702061055085
마포,2019,5,16475.0,15746.3,80.15,31715.0,1577308.0,10692.6,12549.45,13525.633333333333,6069.866,0.9557693474962063,0.6741054622584816
마포,2019,6,18123.9,17965.6,79.85,,1688601.0,16475.0,13583.800000000001,13857.966666666667,16356.544,0.9912656768134892,0.9918878822795048
마포,2019,7,16817.7,18535.8,79.72,,1794923.0,18123.9,17299.45,15097.166666666666,17566.804,1.102160224049662,1.0808452718780277
마포,2019,8,18158.3,16036.6,80.06,16772.0,1747524.0,16817.7,17470.800000000003,17138.86666666667,17048.962,0.8831553614600486,1.0180103040861597
마포,2019,9,13605.7,15284.9,79.36,9785.0,1742690.0,18158.3,17488.0,17699.96666666667,17037.864,1.12341886121258,1.0438198449129255
마포,2019,10,239.5,436.5,80.58,6527.0,489.0,13605.7,15882.0,16193.900000000001,17345.432,1.8225469728601253,0.9626414043260183
마포,2019,11,12837.8,12046.4,75.2,83853.0,1352817.0,239.5,6922.6,10667.833333333334,15730.338,0.938353923569459,0.8786948487196964
마포,2019,12,7436.9,9423.9,73.7,53572.0,1255964.0,12837.8,6538.65,8894.333333333334,18665.004,1.2671812179806101,1.0257449520774986
마포,2020,1,13517.7,14516.2,79.04,23151.0,1495822.0,7436.9,10137.349999999999,6838.066666666668,17109.593333333334,1.0738661162771774,1.1044742484707528
마포,2020,2,17216.4,16547.8,79.67,10198.0,1600975.0,13517.7,10477.3,11264.133333333333,16610.655,0.9611649357589274,1.018083056214515
마포,2020,3,16513.0,18636.2,80.16,,1782059.0,17216.4,15367.05,12723.666666666666,18502.421666666665,1.1285774844062255,1.0245191559490063
마포,2020,4,13419.0,13238.2,79.78,2135.0,1505624.0,16513.0,16864.699999999997,15749.033333333335,13976.861666666666,0.986526566808257,1.0412526465372938
마포,2020,5,13367.3,13904.3,79.45,36774.0,1526689.0,13419.0,14965.999999999998,15716.133333333337,7804.055,1.0401726601482724,0.7304382393060266
마포,2020,6,18502.0,16728.1,79.74,13564.0,1760074.0,13367.3,13393.149999999998,14433.1,16651.103333333333,0.9041238784996216,0.9917841813685021
마포,2020,7,17434.2,18545.3,79.76,1660.0,1984456.0,18502.0,15934.649999999998,15096.1,17441.953333333335,1.0637310573470533,1.0843977639066333
마포,2020,8,18370.6,17064.7,76.16,42103.0,2049522.0,17434.2,17968.1,16434.5,17233.851666666666,0.9289135901930259,0.9910393155609375
마포,2020,9,15306.5,16306.6,72.47,5022.0,1945703.0,18370.6,17902.399999999998,18102.266666666666,16465.836666666666,1.0653382549897104,1.0597396481728563
마포,2020,10,2636.2,6004.6,71.97,2609.0,1102799.0,15306.5,16838.549999999996,17037.100000000002,14494.443333333335,2.2777482740308024,1.1059589990817027
마포,2020,11,8448.7,6625.4,79.11,46501.0,944667.0,2636.2,8971.349999999999,12104.433333333334,15248.248333333335,0.7841916507865114,0.8886380278613236
마포,2020,12,14997.4,17771.5,76.44,1424.0,1791659.0,8448.7,5542.449999999999,8797.133333333335,16793.653333333332,1.1849720618240496,1.0659843297280172
마포,2021,1,16611.0,14606.0,63.0,0.0,1670854.0,14997.4,11723.05,8694.1,16596.465714285714,0.8792968514839564,1.1001016581573848
마포,2021,2,14443.0,14279.0,72.0,15458.0,1571769.0,16611.0,15804.199999999999,13352.366666666669,16697.19,0.9886450183479887,1.009951896149431
마포,2021,3,17865.0,16919.0,75.0,19659.0,1839251.0,14443.0,15527.0,15350.466666666667,18218.21857142857,0.9470472991883572,1.0393846314428947
마포,2021,4,4121.0,6272.0,75.0,2653.0,941102.0,17865.0,16154.0,16306.333333333334,13897.167142857143,1.521960689153118,1.0334346351474315
마포,2021,5,8233.0,6435.0,72.0,62550.0,968501.0,4121.0,10993.0,12143.0,8598.804285714286,0.7816105915219239,0.7820606427797342
마포,2021,6,17169.0,17895.0,80.0,0.0,1787519.0,8233.0,6177.0,10073.0,16915.51714285714,1.0422855145902499,0.979261280958662
마포,2021,7,18385.0,18475.0,79.0,0.0,1921649.0,17169.0,12701.0,9841.0,17440.845714285715,1.0048952950775087,1.0814453772552648
마포,2021,8,17271.0,17310.0,80.0,12201.0,1888863.0,18385.0,17777.0,14595.666666666666,17396.244285714285,1.002258120548897,0.9806850279996189
마포,2021,9,17048.0,17468.0,78.0,0.0,1872247.0,17271.0,17828.0,17608.333333333332,16300.217142857144,1.0246363209760676,1.0606727493089987
마포,2021,10,13286.0,12371.0,75.0,21215.0,1613295.0,17048.0,17159.5,17568.0,12800.408571428572,0.9311305133222941,1.273357466931574
마포,2021,11,15180.0,13521.0,79.0,28703.0,1561568.0,13286.0,15167.0,15868.333333333334,14276.884285714286,0.8907114624505929,0.873717116850636
마포,2021,12,15938.0,17021.0,79.0,11853.0,1801858.0,15180.0,14233.0,15171.333333333334,16537.045714285716,1.067950809386372,1.0829825771703074
마포,2022,1,16985.0,18410.0,79.0,0.0,1865198.0,15938.0,15559.0,14801.333333333334,16598.2825,1.0838975566676479,1.0725010573232063
마포,2022,2,14619.0,16552.0,79.0,0.0,1692242.0,16985.0,16461.5,16034.333333333334,16415.41625,1.1322251864012587,1.0072885364242508
마포,2022,3,17543.0,16206.0,73.0,12370.0,1777719.0,14619.0,15802.0,15847.333333333334,18174.06625,0.9237872655760132,1.0278424649110776
마포,2022,4,11089.0,10550.0,77.0,10490.0,1379853.0,17543.0,16081.0,16382.333333333334,12675.14625,0.9513932726124988,1.0945003918981422
마포,2022,5,15132.0,14646.0,79.0,48824.0,1657990.0,11089.0,14316.0,14417.0,8553.07875,0.9678826328310864,0.7819963497429041
마포,2022,6,17438.0,17679.0,80.0,4440.0,1854295.0,15132.0,13110.5,14588.0,16947.2025,1.0138203922468172,0.9871393101626105
마포,2022,7,17620.0,17074.0,79.0,8589.0,1958951.0,17438.0,16285.0,14553.0,17558.865,0.9690124858115777,1.0718766169830454
마포,2022,8,17181.0,18019.0,80.0,4584.0,1948216.0,17620.0,17529.0,16730.0,17380.58875,1.0487748093824574,0.9837668983638014
마포,2022,9,8795.0,10706.0,77.0,1425.0,1454804.0,17181.0,17400.5,17413.0,16393.69,1.2172825469016486,1.0555246881185798
마포,2022,10,,987.0,76.0,1941.0,,8795.0,12988.0,14532.0,12861.1075,,1.230579097730414
마포,2022,11,13925.0,11904.0,80.0,163884.0,1487616.0,,,,14389.77375,0.8548653500897666,0.8758414100506307
마포,2022,12,17103.0,17048.0,80.0,6867.0,1880991.0,13925.0,,,16462.165,0.9967841899082033,1.0811036061973156
마포,2023,1,16138.0,17221.0,74.0,0.0,1892523.0,17103.0,15514.0,,16641.251111111113,1.0671086875697113,1.0737673350281443
마포,2023,2,15317.0,15817.0,75.0,13.0,1730860.0,16138.0,16620.5,15722.0,16215.814444444442,1.0326434680420449,1.021170386421696
마포,2023,3,17415.0,16680.0,79.0,6160.0,1853317.0,15317.0,15727.5,16186.0,18103.94777777778,0.9577950043066322,1.0162807760960704
마포,2023,4,14632.0,13987.0,79.0,11812.0,1673680.0,17415.0,16366.0,16290.0,12498.907777777778,0.9559185347184254,1.078599600866404
마포,2023,5,14219.0,14021.0,80.0,17661.0,1719114.0,14632.0,16023.5,15788.0,9284.07,0.9860749701104157,0.8052321351289269
마포,2023,6,16733.0,16424.0,77.0,7328.0,1839790.0,14219.0,14425.5,15422.0,17001.735555555555,0.9815334966832009,0.9901038748386335
마포,2023,7,18335.0,18588.0,80.0,349.0,2056619.0,16733.0,15476.0,15194.666666666666,17565.65777777778,1.0137987455685846,1.0604472690751043
마포,2023,8,17715.0,17840.0,80.0,5273.0,2050846.0,18335.0,17534.0,16429.0,17358.41222222222,1.0070561670900366,0.9918928872411334
마포,2023,9,16028.0,18026.0,80.0,0.0,2010426.0,17715.0,18025.0,17594.333333333332,15549.39111111111,1.1246568505116048,1.0757444204664635
마포,2023,10,7966.0,8550.0,80.0,5836.0,1122728.0,16028.0,16871.5,17359.333333333332,12861.1075,1.0733115741903088,1.230579097730414
마포,2023,11,3651.0,2510.0,4.0,51315.0,671994.0,7966.0,11997.0,13903.0,14338.132222222222,0.6874828814023555,0.8735107367216458
마포,2023,12,17205.0,17568.0,80.0,,1899112.0,3651.0,5808.5,9215.0,16533.36888888889,1.0210985178727114,1.071734782165192
마포,2024,1,17120.0,15863.0,78.0,12254.0,1825588.0,17205.0,10428.0,9607.333333333334,16590.926,0.9265771028037383,1.073101470282301
마포,2024,2,15432.0,13934.0,75.0,6014.0,1683284.0,17120.0,17162.5,12658.666666666666,16125.932999999999,0.902928978745464,1.022317694583731
마포,2024,3,16448.0,18124.0,80.0,6711.0,1903492.0,15432.0,16276.0,16585.666666666668,18035.053,1.1018968871595332,1.0104321989171265
마포,2024,4,14852.0,13521.0,79.0,5111.0,1532073.0,16448.0,15940.0,16333.333333333334,12712.217,0.9103824400754107,1.0663314942516062
마포,2024,5,13368.0,13260.0,80.0,27232.0,1616140.0,14852.0,15650.0,15577.333333333334,9777.563,0.9919210053859964,0.8253257834602034
마포,2024,6,15808.0,17629.0,78.0,,1837152.0,13368.0,14110.0,14889.333333333334,16974.862,1.11519483805668,0.9892468370230902
마포,2024,7,18070.0,16702.0,72.0,,1892758.0,15808.0,14588.0,14676.0,17642.592,0.9242944106253459,1.0557824167244525
마포,2024,8,15875.0,16401.0,72.0,6590.0,1899580.0,18070.0,16939.0,15748.666666666666,17394.071,1.0331338582677165,0.9935776961132338
마포,2024,9,15480.0,14642.0,71.0,8730.0,1814534.0,15875.0,16972.5,16584.333333333332,15597.251999999999,0.9458656330749354,1.0811791349159237
마포,2024,10,7329.0,7703.0,79.0,1976.0,1152750.0,15480.0,15677.5,16475.0,12317.206666666667,1.0510301541820166,1.2131049284481803
마포,2024,11,7509.0,5341.0,79.0,73820.0,868652.0,7329.0,11404.5,12894.666666666666,13269.419,0.7112797975762418,0.8549079511897167
마포,2024,12,15141.0,17760.0,79.0,7051.0,1719758.0,7509.0,7419.0,10106.0,16600.532,1.1729740439865266,1.066671155735944
마포,2025,1,14476.0,14816.0,64.0,4296.0,1616349.0,15141.0,11325.0,9993.0,16639.023636363636,1.0234871511467256,1.0597810732387953
마포,2025,2,13086.0,12899.0,61.0,192.0,1470903.0,14476.0,14808.5,12375.333333333334,16062.84818181818,0.9857099189974018,1.0114641749620703
마포,2025,3,15468.0,14955.0,66.0,4452.0,1652579.0,13086.0,13781.0,14234.333333333334,17890.775454545455,0.9668347556245152,1.018747170575527
마포,2025,4,12329.0,9051.0,80.0,18569.0,1245895.0,15468.0,14277.0,14343.333333333334,12906.742727272725,0.7341227999026685,1.0521543075083157
마포,2025,5,16047.0,17365.0,78.0,6388.0,1602820.0,12329.0,13898.5,13627.666666666666,10103.966363636364,1.0821337321617748,0.8419853056527827
마포,2025,6,10437.0,12479.0,59.0,5343.0,1538289.0,16047.0,14188.0,14614.666666666666,16868.783636363634,1.1956500910223244,1.000696655298871
마포,2025,7,16099.0,14612.0,64.0,23.0,1676700.0,10437.0,13242.0,12937.666666666666,17681.447272727273,0.9076340145350643,1.0438289616245338
마포,2025,8,15335.0,16259.0,71.0,3987.0,1698040.0,16099.0,13268.0,14194.333333333334,17255.973636363637,1.060254320182589,0.997533312328682
마포,2025,9,16133.0,15340.0,68.0,,1586497.0,15335.0,15717.0,13957.0,15586.592727272726,0.9508460918614021,1.0676477847318249
마포,2025,10,7404.0,7404.0,75.0,6476.0,1081616.0,16133.0,15734.0,15855.666666666666,11818.386,1.0,1.1968974510215638
마포,2025,11,3992.0,937.0,70.0,77791.0,603489.0,7404.0,11768.5,12957.333333333334,12745.744545454545,0.2347194388777555,0.8418508463157646
마포,2025,12,16636.0,17360.0,80.0,14999.0,1680579.0,3992.0,5698.0,9176.333333333334,16467.847272727275,1.0435200769415724,1.0763350546678152
마포,2026,1,14971.0,17665.0,80.0,12297.0,1646346.0,16636.0,10314.0,9344.0,16458.771666666667,1.1799478992719257,1.0567565797311227
마포,2026,2,13711.0,14285.0,70.0,5182.0,1453679.0,14971.0,15803.5,11866.333333333334,15814.777499999998,1.0418641966304427,1.0093179869650146
마포,2026,3,14252.0,16738.0,73.0,99.0,1636629.0,13711.0,14341.0,15106.0,17688.8775,1.1744316587145665,1.0144211359962763
마포,2026,4,16012.0,11124.0,80.0,15728.0,1338346.0,14252.0,13981.5,14311.333333333334,12858.597499999998,0.6947289532850363,1.0256516818745116
양천,2014,1,9019.33,10813.27,87.2,61316.0,782268.0,,,,,1.198899474794691,
양천,2014,2,9747.86,9721.3,86.8,51230.0,675624.0,9019.33,,,,0.9972752993990475,
양천,2014,3,10325.71,10221.78,87.18,58192.0,737920.0,9747.86,9383.595000000001,,,0.9899348325684143,
양천,2014,4,10280.52,8522.53,86.96,54309.0,654748.0,10325.71,10036.785,9697.633333333333,,0.8289979495200632,
양천,2014,5,10163.29,9960.41,86.74,71612.0,732480.0,10280.52,10303.115,10118.029999999999,,0.9800379601487312,
양천,2014,6,9860.24,10466.07,87.22,63325.0,789768.0,10163.29,10221.905,10256.506666666666,,1.0614417093295903,
양천,2014,7,11292.52,10822.48,87.28,66119.0,804784.0,9860.24,10011.765,10101.35,,0.9583759869364853,
양천,2014,8,10477.7,10185.59,87.12,66466.0,775444.0,11292.52,10576.380000000001,10438.683333333332,,0.9721207898680053,
양천,2014,9,10233.55,10106.16,88.33,73208.0,749012.0,10477.7,10885.11,10543.486666666668,,0.9875517293607791,
양천,2014,10,3178.83,6021.81,90.33,93264.0,498496.0,10233.55,10355.625,10667.923333333334,,1.894347920461302,
양천,2014,11,3108.89,285.7,77.92,25715.0,242244.0,3178.83,6706.19,7963.360000000001,,0.09189775128743699,
양천,2014,12,11253.7,10804.53,87.13,78305.0,778784.0,3108.89,3143.8599999999997,5507.09,,0.9600869047513262,
양천,2015,1,10097.74,10817.55,87.24,73526.0,765283.0,11253.7,7181.295,5847.139999999999,9019.33,1.0712842675687826,1.198899474794691
양천,2015,2,9765.55,9766.79,87.2,61533.0,639424.0,10097.74,10675.720000000001,8153.443333333334,9747.86,1.0001269769751833,0.9972752993990475
양천,2015,3,9411.6,10709.81,86.37,68825.0,732001.0,9765.55,9931.645,10372.33,10325.71,1.137937226401462,0.9899348325684143
양천,2015,4,8825.98,9307.92,77.57,63181.0,689522.0,9411.6,9588.575,9758.296666666667,10280.52,1.0546047011210087,0.8289979495200632
양천,2015,5,9349.45,9646.45,77.79,62415.0,739298.0,8825.98,9118.79,9334.376666666667,10163.29,1.0317665745043827,0.9800379601487312
양천,2015,6,8860.44,9106.77,75.89,67792.0,742826.0,9349.45,9087.715,9195.676666666668,9860.24,1.0278011024283218,1.0614417093295903
양천,2015,7,9361.37,9016.02,79.79,75304.0,774017.0,8860.44,9104.945,9011.956666666667,11292.52,0.9631090321181621,0.9583759869364853
양천,2015,8,9007.74,9007.02,72.64,69124.0,807435.0,9361.37,9110.905,9190.42,10477.7,0.9999200687408829,0.9721207898680053
양천,2015,9,1736.34,2310.24,74.93,20318.0,310269.0,9007.74,9184.555,9076.516666666668,10233.55,1.3305228238709008,0.9875517293607791
양천,2015,10,5766.27,3582.27,80.35,75647.0,374658.0,1736.34,5372.04,6701.816666666666,3178.83,0.6212456232538538,1.894347920461302
양천,2015,11,10050.68,10312.85,85.94,58418.0,714483.0,5766.27,3751.3050000000003,5503.45,3108.89,1.0260848022223372,0.09189775128743699
양천,2015,12,10491.56,10388.89,85.68,54816.0,721065.0,10050.68,7908.475,5851.096666666667,11253.7,0.9902140387130226,0.9600869047513262
양천,2016,1,9291.43,10228.97,82.49,51481.0,719649.0,10491.56,10271.119999999999,8769.503333333334,9558.535,1.1009037360234106,1.1350918711817368
양천,2016,2,9450.51,9303.51,80.2,41418.0,650263.0,9291.43,9891.494999999999,9944.556666666665,9756.705,0.984445283905313,0.9987011381871154
양천,2016,3,9834.12,9945.9,80.21,49131.0,717640.0,9450.51,9370.970000000001,9744.5,9868.654999999999,1.0113665483032543,1.063936029484938
양천,2016,4,9694.02,9658.3,80.49,48173.0,686427.0,9834.12,9642.315,9525.353333333334,9553.25,0.9963152541463706,0.941801325320536
양천,2016,5,9135.83,9965.21,80.36,50844.0,713660.0,9694.02,9764.07,9659.550000000001,9756.37,1.0907832129100474,1.005902267326557
양천,2016,6,0.0,428.21,91.76,5539.0,244412.0,9135.83,9414.925,9554.656666666668,9360.34,inf,1.044621405878956
양천,2016,7,8190.37,6592.35,83.1,40542.0,568921.0,0.0,4567.915,6276.616666666666,10326.945,0.8048903773577996,0.9607425095273237
양천,2016,8,9667.86,9947.79,81.71,49996.0,737536.0,8190.37,4095.185,5775.400000000001,9742.720000000001,1.0289547014540963,0.9860204293044441
양천,2016,9,9027.47,8559.43,78.77,46481.0,638556.0,9667.86,8929.115,5952.743333333335,5984.945,0.9481538016742234,1.1590372766158399
양천,2016,10,9706.95,10352.56,83.49,52285.0,679338.0,9027.47,9347.665,8961.9,4472.55,1.0665100778308325,1.257796771857578
양천,2016,11,10477.63,9832.2,83.56,54826.0,655306.0,9706.95,9367.21,9467.426666666668,6579.785,0.9383992372320841,0.5589912767548871
양천,2016,12,9321.5,9528.27,82.73,51431.0,652474.0,10477.63,10092.29,9737.35,10872.630000000001,1.0221820522448104,0.9751504717321744
양천,2017,1,9260.88,9976.59,80.46,50228.0,690552.0,9321.5,9899.564999999999,9835.36,9469.5,1.0772831523570114,1.1236958261289614
양천,2017,2,8258.38,7591.9,72.3,39679.0,601265.0,9260.88,9291.189999999999,9686.67,9654.64,0.9192965206251106,0.9939491867598479
양천,2017,3,9019.82,9498.54,76.6,48470.0,683618.0,8258.38,8759.63,8946.92,9857.143333333333,1.0530742298626803,1.0464128690910435
양천,2017,4,8893.29,9134.02,76.12,44879.0,648335.0,9019.82,8639.099999999999,8846.36,9600.173333333334,1.0270687225987232,0.9599726349291475
양천,2017,5,6935.11,7745.6,65.73,47993.0,649057.0,8893.29,8956.555,8723.830000000002,9549.523333333333,1.1168676488188365,1.0341959158543872
양천,2017,6,1532.13,0.0,0.0,24417.0,269244.0,6935.11,7914.200000000001,8282.74,6240.2266666666665,0.0,1.044621405878956
양천,2017,7,10094.64,10228.51,85.0,78156.0,752211.0,1532.13,4233.62,5786.843333333334,9614.753333333334,1.0132614932280894,0.908791798804149
양천,2017,8,9168.75,9543.69,81.8,56407.0,767088.0,10094.64,5813.385,6187.293333333334,9717.766666666668,1.0408932515337423,1.0003318533543282
양천,2017,9,8473.63,8404.65,70.04,39144.0,662893.0,9168.75,9631.695,6931.84,6999.12,0.9918594510263017,1.0887427849686344
양천,2017,10,8768.33,8739.55,72.73,42070.0,672931.0,8473.63,8821.189999999999,9245.673333333332,6217.350000000001,0.996717733023278,1.1940345405153294
양천,2017,11,9628.87,7704.53,85.29,48728.0,688677.0,8768.33,8620.98,8803.57,7879.066666666666,0.8001489271326748,0.6854605969139528
양천,2017,12,8937.16,10529.8,84.92,50332.0,755450.0,9628.87,9198.6,8956.943333333335,10355.586666666668,1.1782042617565311,0.9908276652363863
양천,2018,1,9280.01,9150.34,73.79,44456.0,681310.0,8937.16,9283.015,9111.453333333333,9417.345,0.9860269547123333,1.112092657685974
양천,2018,2,8803.02,7566.18,72.4,37869.0,574176.0,9280.01,9108.585,9282.013333333334,9305.575,0.8594982176571222,0.9752860202261636
양천,2018,3,10147.57,10479.51,84.51,48697.0,692562.0,8803.02,9041.515,9006.730000000001,9647.8125,1.03271127964626,1.0480782092839527
양천,2018,4,6927.79,10043.2,90.55,57821.0,720736.0,10147.57,9475.295,9410.2,9423.4525,1.449697522586568,0.9767466568465414
양천,2018,5,5675.89,2100.31,86.31,81751.0,364072.0,6927.79,8537.68,8626.126666666669,8895.92,0.37004064560800154,1.0548638490954994
양천,2018,6,10595.87,10870.59,90.59,66318.0,865804.0,5675.89,6301.84,7583.75,5063.2025,1.0259270829106057,0.6964142705859707
양천,2018,7,10566.2,11073.37,89.3,67443.0,903723.0,10595.87,8135.880000000001,7733.183333333334,9734.725,1.0479992807253318,0.9349092224101341
양천,2018,8,10089.51,8717.73,86.31,50998.0,792979.0,10566.2,10581.035,8945.986666666668,9580.5125,0.8640389870271202,1.0104722028991817
양천,2018,9,9318.02,10826.75,90.22,54050.0,803347.0,10089.51,10327.855,10417.193333333335,7367.7474999999995,1.161915299602276,1.0645219514830513
양천,2018,10,10565.27,11197.59,90.3,1896.0,818465.0,9318.02,9703.765,9991.243333333334,6855.095,1.0598489200938546,1.1447053386423167
양천,2018,11,10292.32,8499.05,87.85,46291.0,694317.0,10565.27,9941.645,9990.933333333334,8316.5175,0.8257662023722542,0.7141326794686333
양천,2018,12,9549.5,10199.2,90.13,54800.0,765081.0,10292.32,10428.794999999998,10058.536666666667,10000.98,1.0680349756531757,1.0376718143664225
양천,2019,1,9278.35,10797.93,87.08,57710.0,783322.0,9549.5,9920.91,10135.696666666669,9389.878,1.1637769646542757,1.0868795170912458
양천,2019,2,9258.58,9413.98,84.05,50423.0,697111.0,9278.35,9413.925,9706.723333333333,9205.064,1.0167844313058805,0.9521284597123554
양천,2019,3,7863.19,7258.57,78.05,47954.0,667883.0,9258.58,9268.465,9362.143333333333,9747.764,0.9231075428674622,1.0450048233564142
양천,2019,4,10259.77,9386.17,89.68,56950.0,716238.0,7863.19,8560.884999999998,8800.04,8924.32,0.9148518923913499,1.0713368299945467
양천,2019,5,10121.37,11206.09,90.37,64813.0,818653.0,10259.77,9061.48,9127.180000000002,8251.914,1.107171262388392,0.9178992083979999
양천,2019,6,9315.94,9300.31,84.42,59883.0,782406.0,10121.37,10190.57,9414.776666666667,6169.736,0.9983222304995523,0.7787924736671294
양천,2019,7,10995.19,10262.57,83.89,68266.0,872073.0,9315.94,9718.654999999999,9899.026666666668,9901.02,0.93336904591917,0.9575272340731736
양천,2019,8,10167.27,9528.84,88.37,67005.0,843744.0,10995.19,10155.564999999999,10144.16666666667,9682.312,0.9372073329418811,0.9811855597247694
양천,2019,9,10232.88,10433.61,89.88,73448.0,814732.0,10167.27,10581.23,10159.466666666667,7757.801999999999,1.0196161784365694,1.0840006211068962
양천,2019,10,2078.88,6751.23,89.42,47489.0,623808.0,10232.88,10200.074999999999,10465.113333333335,7597.13,3.2475323250981294,1.1277340549326242
양천,2019,11,5706.03,2799.3,89.34,24390.0,341708.0,2078.88,6155.879999999999,7493.010000000001,8711.678,0.490586274520113,0.7364593840493574
양천,2019,12,9574.4,10695.61,88.64,63263.0,807870.0,5706.03,3892.454999999999,6005.93,9910.684,1.1171049883021391,1.0437444466237733
양천,2020,1,10140.33,9821.99,79.21,47597.0,765406.0,9574.4,7640.214999999998,5786.436666666668,9371.289999999999,0.9686065443629547,1.0996957583517508
양천,2020,2,9963.28,9757.0,84.11,48963.0,800664.0,10140.33,9857.365,8473.586666666668,9213.983333333334,0.9792959748195372,0.9629044549779429
양천,2020,3,10247.69,10523.27,87.94,54483.0,854560.0,9963.28,10051.805,9892.67,9433.668333333333,1.0268919141777317,1.0246886099415888
양천,2020,4,7085.55,7452.73,89.34,46208.0,689662.0,10247.69,10105.485,10117.1,9146.895,1.0518209595585382,1.0452560070606804
양천,2020,5,10544.75,10761.89,86.79,60570.0,839040.0,7085.55,8666.619999999999,9098.840000000002,8563.49,1.0205922378434766,0.9494445507297319
양천,2020,6,10801.65,10237.33,85.31,54262.0,848680.0,10544.75,8815.149999999998,9292.663333333336,6694.1033333333335,0.9477561298505321,0.8226984250336141
양천,2020,7,9152.25,8929.05,85.31,62506.0,804096.0,10801.65,10673.199999999999,9477.316666666668,10083.381666666666,0.9756125542899287,0.9535008693808397
양천,2020,8,4859.01,8014.36,85.03,75988.0,795582.0,9152.25,9976.949999999999,10166.216666666667,9763.138333333334,1.6493812525596776,0.9738558552609548
양천,2020,8,4859.01,8014.36,85.03,75988.0,795582.0,4859.01,7005.629999999999,8270.970000000001,9062.548571428571,1.6493812525596776,1.0703594834464865
양천,2020,9,4582.21,1504.05,82.04,24241.0,376988.0,4859.01,4859.01,6290.090000000001,8170.315,0.32823681149489004,1.0732698806618417
양천,2020,10,8841.84,10617.34,90.1,60325.0,815440.0,4582.21,4720.609999999999,4766.743333333335,6677.421666666666,1.2008066194366784,1.4810337666268751
양천,2020,11,10870.46,10797.31,90.42,59565.0,810044.0,8841.84,6712.024999999999,6094.353333333335,8210.736666666666,0.9932707539515347,0.69548053246115
양천,2020,12,10692.64,10507.85,90.07,66480.0,913343.0,10870.46,9856.149999999998,8098.170000000001,9854.636666666667,0.9827180191234345,1.0559712035701676
양천,2021,1,9773.0,10267.0,90.0,68591.0,932411.0,10692.64,10781.549999999997,10134.980000000001,9481.152857142859,1.0505474265834442,1.0809687277819227
양천,2021,2,8394.0,9282.0,87.0,61369.0,813692.0,9773.0,10232.819999999998,10445.366666666667,9321.025714285714,1.1057898498927805,0.9652461006695993
양천,2021,3,7975.0,7390.0,83.0,52868.0,727440.0,8394.0,9083.499999999998,9619.880000000001,9549.957142857142,0.9266457680250784,1.0250033676896093
양천,2021,4,7264.0,6666.0,88.0,82543.0,638625.0,7975.0,8184.499999999998,8714.000000000002,8852.417142857144,0.9176762114537445,1.0461938574175174
양천,2021,5,9701.0,10501.0,85.0,60731.0,848285.0,7264.0,7619.499999999998,7877.666666666668,8846.527142857143,1.0824657251829708,0.9596085060316953
양천,2021,6,10676.0,9832.0,83.0,60333.0,834391.0,9701.0,8482.499999999998,8313.333333333334,7280.895714285715,0.9209441738478831,0.8435413758364337
양천,2021,7,8717.0,7806.0,84.0,63854.0,836150.0,10676.0,10188.499999999998,9213.666666666668,9950.362857142858,0.8954915682000688,0.9566596815107096
양천,2021,8,10152.0,10402.0,84.0,68729.0,933175.0,8717.0,9696.499999999998,9698.000000000002,8537.10625,1.0246256895193064,1.1427372045856354
양천,2021,9,6084.0,9162.0,79.0,111117.0,783898.0,10152.0,9434.499999999998,9848.333333333334,7657.728571428571,1.5059171597633136,0.9668365850665629
양천,2021,10,,348.0,38.0,86930.0,318204.0,6084.0,8117.999999999998,8317.666666666668,6986.624285714286,,1.4410013170282756
양천,2021,11,9712.0,7916.0,86.0,100122.0,688420.0,,,,8590.697142857143,0.8150741350906096,0.7380219926740621
양천,2021,12,10667.0,10725.0,86.0,67251.0,897339.0,9712.0,,,9974.351428571428,1.005437330083435,1.04550646293492
양천,2022,1,9150.0,7939.0,83.0,56933.0,771370.0,10667.0,10189.499999999998,,9517.63375,0.8676502732240438,1.0771660651321129
양천,2022,2,9327.0,9364.0,84.0,58762.0,766549.0,9150.0,9908.499999999998,9843.000000000002,9205.1475,1.0039669775919373,0.9828140693224969
양천,2022,3,7942.0,8806.0,86.0,58889.0,728478.0,9327.0,9238.499999999998,9714.666666666668,9353.0875,1.1087887182070006,1.0127086677315429
양천,2022,4,9370.0,8086.0,83.0,53381.0,704559.0,7942.0,8634.499999999998,8806.333333333334,8653.865,0.8629669156883671,1.0301291516720457
양천,2022,5,10065.0,10568.0,85.0,61083.0,812681.0,9370.0,8655.999999999998,8879.666666666668,8953.33625,1.0499751614505712,0.9749656584256049
